method	samples	mean_F1	pooled_F1	pooled_TP	pooled_FP	pooled_FN	mean_L1_union_pp	mean_Pearson_union	mean_added
split_rescue_p0.05_sx300_ani0.95_af0.5_b0.35_d10_top2	0,1,2	0.819907282857466	0.8184818481848185	248	62	48	52.715033450670056	0.8786729205087062	0.6666666666666666
split_rescue_p0.05_sx300_ani0.95_af0.5_b0.35_d1_top0	0,1,2	0.819907282857466	0.8184818481848185	248	62	48	52.715033450670056	0.8786729205087062	0.6666666666666666
split_rescue_p0.05_sx300_ani0.95_af0.5_b0.35_d1_top1	0,1,2	0.819907282857466	0.8184818481848185	248	62	48	52.715033450670056	0.8786729205087062	0.6666666666666666
split_rescue_p0.05_sx300_ani0.95_af0.5_b0.35_d1_top2	0,1,2	0.819907282857466	0.8184818481848185	248	62	48	52.715033450670056	0.8786729205087062	0.6666666666666666
split_rescue_p0.05_sx300_ani0.95_af0.5_b0.35_d2_top0	0,1,2	0.819907282857466	0.8184818481848185	248	62	48	52.715033450670056	0.8786729205087062	0.6666666666666666
split_rescue_p0.05_sx300_ani0.95_af0.5_b0.35_d2_top1	0,1,2	0.819907282857466	0.8184818481848185	248	62	48	52.715033450670056	0.8786729205087062	0.6666666666666666
split_rescue_p0.05_sx300_ani0.95_af0.5_b0.35_d2_top2	0,1,2	0.819907282857466	0.8184818481848185	248	62	48	52.715033450670056	0.8786729205087062	0.6666666666666666
split_rescue_p0.05_sx300_ani0.95_af0.5_b0.35_d5_top0	0,1,2	0.819907282857466	0.8184818481848185	248	62	48	52.715033450670056	0.8786729205087062	0.6666666666666666
split_rescue_p0.05_sx300_ani0.95_af0.5_b0.35_d5_top1	0,1,2	0.819907282857466	0.8184818481848185	248	62	48	52.715033450670056	0.8786729205087062	0.6666666666666666
split_rescue_p0.05_sx300_ani0.95_af0.5_b0.35_d5_top2	0,1,2	0.819907282857466	0.8184818481848185	248	62	48	52.715033450670056	0.8786729205087062	0.6666666666666666
split_rescue_p0.05_sx300_ani0.95_af0.5_b0.45_d10_top0	0,1,2	0.819907282857466	0.8184818481848185	248	62	48	52.715033450670056	0.8786729205087062	0.6666666666666666
split_rescue_p0.05_sx300_ani0.95_af0.5_b0.45_d10_top1	0,1,2	0.819907282857466	0.8184818481848185	248	62	48	52.715033450670056	0.8786729205087062	0.6666666666666666
split_rescue_p0.05_sx300_ani0.95_af0.5_b0.45_d10_top2	0,1,2	0.819907282857466	0.8184818481848185	248	62	48	52.715033450670056	0.8786729205087062	0.6666666666666666
split_rescue_p0.05_sx300_ani0.95_af0.5_b0.45_d1_top0	0,1,2	0.819907282857466	0.8184818481848185	248	62	48	52.715033450670056	0.8786729205087062	0.6666666666666666
split_rescue_p0.05_sx300_ani0.95_af0.5_b0.45_d1_top1	0,1,2	0.819907282857466	0.8184818481848185	248	62	48	52.715033450670056	0.8786729205087062	0.6666666666666666
split_rescue_p0.05_sx300_ani0.95_af0.5_b0.45_d1_top2	0,1,2	0.819907282857466	0.8184818481848185	248	62	48	52.715033450670056	0.8786729205087062	0.6666666666666666
split_rescue_p0.05_sx300_ani0.95_af0.5_b0.45_d2_top0	0,1,2	0.819907282857466	0.8184818481848185	248	62	48	52.715033450670056	0.8786729205087062	0.6666666666666666
split_rescue_p0.05_sx300_ani0.95_af0.5_b0.45_d2_top1	0,1,2	0.819907282857466	0.8184818481848185	248	62	48	52.715033450670056	0.8786729205087062	0.6666666666666666
split_rescue_p0.05_sx300_ani0.95_af0.5_b0.45_d2_top2	0,1,2	0.819907282857466	0.8184818481848185	248	62	48	52.715033450670056	0.8786729205087062	0.6666666666666666
split_rescue_p0.05_sx300_ani0.95_af0.5_b0.45_d5_top0	0,1,2	0.819907282857466	0.8184818481848185	248	62	48	52.715033450670056	0.8786729205087062	0.6666666666666666
split_rescue_p0.05_sx300_ani0.95_af0.5_b0.45_d5_top1	0,1,2	0.819907282857466	0.8184818481848185	248	62	48	52.715033450670056	0.8786729205087062	0.6666666666666666
split_rescue_p0.05_sx300_ani0.95_af0.5_b0.45_d5_top2	0,1,2	0.819907282857466	0.8184818481848185	248	62	48	52.715033450670056	0.8786729205087062	0.6666666666666666
split_rescue_p0.05_sx500_ani0.93_af0.3_b0.35_d10_top0	0,1,2	0.819907282857466	0.8184818481848185	248	62	48	52.715033450670056	0.8786729205087062	0.6666666666666666
split_rescue_p0.05_sx500_ani0.93_af0.3_b0.35_d10_top1	0,1,2	0.819907282857466	0.8184818481848185	248	62	48	52.715033450670056	0.8786729205087062	0.6666666666666666
split_rescue_p0.05_sx500_ani0.93_af0.3_b0.35_d10_top2	0,1,2	0.819907282857466	0.8184818481848185	248	62	48	52.715033450670056	0.8786729205087062	0.6666666666666666
split_rescue_p0.05_sx500_ani0.93_af0.3_b0.35_d1_top0	0,1,2	0.819907282857466	0.8184818481848185	248	62	48	52.715033450670056	0.8786729205087062	0.6666666666666666
split_rescue_p0.05_sx500_ani0.93_af0.3_b0.35_d1_top1	0,1,2	0.819907282857466	0.8184818481848185	248	62	48	52.715033450670056	0.8786729205087062	0.6666666666666666
split_rescue_p0.05_sx500_ani0.93_af0.3_b0.35_d1_top2	0,1,2	0.819907282857466	0.8184818481848185	248	62	48	52.715033450670056	0.8786729205087062	0.6666666666666666
split_rescue_p0.05_sx500_ani0.93_af0.3_b0.35_d2_top0	0,1,2	0.819907282857466	0.8184818481848185	248	62	48	52.715033450670056	0.8786729205087062	0.6666666666666666
split_rescue_p0.05_sx500_ani0.93_af0.3_b0.35_d2_top1	0,1,2	0.819907282857466	0.8184818481848185	248	62	48	52.715033450670056	0.8786729205087062	0.6666666666666666
split_rescue_p0.05_sx500_ani0.93_af0.3_b0.35_d2_top2	0,1,2	0.819907282857466	0.8184818481848185	248	62	48	52.715033450670056	0.8786729205087062	0.6666666666666666
split_rescue_p0.05_sx500_ani0.93_af0.3_b0.35_d5_top0	0,1,2	0.819907282857466	0.8184818481848185	248	62	48	52.715033450670056	0.8786729205087062	0.6666666666666666
split_rescue_p0.05_sx500_ani0.93_af0.3_b0.35_d5_top1	0,1,2	0.819907282857466	0.8184818481848185	248	62	48	52.715033450670056	0.8786729205087062	0.6666666666666666
split_rescue_p0.05_sx500_ani0.93_af0.3_b0.35_d5_top2	0,1,2	0.819907282857466	0.8184818481848185	248	62	48	52.715033450670056	0.8786729205087062	0.6666666666666666
split_rescue_p0.05_sx500_ani0.93_af0.3_b0.45_d10_top0	0,1,2	0.819907282857466	0.8184818481848185	248	62	48	52.715033450670056	0.8786729205087062	0.6666666666666666
split_rescue_p0.05_sx500_ani0.93_af0.3_b0.45_d10_top1	0,1,2	0.819907282857466	0.8184818481848185	248	62	48	52.715033450670056	0.8786729205087062	0.6666666666666666
split_rescue_p0.05_sx500_ani0.93_af0.3_b0.45_d10_top2	0,1,2	0.819907282857466	0.8184818481848185	248	62	48	52.715033450670056	0.8786729205087062	0.6666666666666666
split_rescue_p0.05_sx500_ani0.93_af0.3_b0.45_d1_top0	0,1,2	0.819907282857466	0.8184818481848185	248	62	48	52.715033450670056	0.8786729205087062	0.6666666666666666
split_rescue_p0.05_sx500_ani0.93_af0.3_b0.45_d1_top1	0,1,2	0.819907282857466	0.8184818481848185	248	62	48	52.715033450670056	0.8786729205087062	0.6666666666666666
split_rescue_p0.05_sx500_ani0.93_af0.3_b0.45_d1_top2	0,1,2	0.819907282857466	0.8184818481848185	248	62	48	52.715033450670056	0.8786729205087062	0.6666666666666666
split_rescue_p0.05_sx500_ani0.93_af0.3_b0.45_d2_top0	0,1,2	0.819907282857466	0.8184818481848185	248	62	48	52.715033450670056	0.8786729205087062	0.6666666666666666
split_rescue_p0.05_sx500_ani0.93_af0.3_b0.45_d2_top1	0,1,2	0.819907282857466	0.8184818481848185	248	62	48	52.715033450670056	0.8786729205087062	0.6666666666666666
split_rescue_p0.05_sx500_ani0.93_af0.3_b0.45_d2_top2	0,1,2	0.819907282857466	0.8184818481848185	248	62	48	52.715033450670056	0.8786729205087062	0.6666666666666666
split_rescue_p0.05_sx500_ani0.93_af0.3_b0.45_d5_top0	0,1,2	0.819907282857466	0.8184818481848185	248	62	48	52.715033450670056	0.8786729205087062	0.6666666666666666
split_rescue_p0.05_sx500_ani0.93_af0.3_b0.45_d5_top1	0,1,2	0.819907282857466	0.8184818481848185	248	62	48	52.715033450670056	0.8786729205087062	0.6666666666666666
split_rescue_p0.05_sx500_ani0.93_af0.3_b0.45_d5_top2	0,1,2	0.819907282857466	0.8184818481848185	248	62	48	52.715033450670056	0.8786729205087062	0.6666666666666666
split_rescue_p0.05_sx500_ani0.93_af0.5_b0.35_d10_top0	0,1,2	0.819907282857466	0.8184818481848185	248	62	48	52.715033450670056	0.8786729205087062	0.6666666666666666
split_rescue_p0.05_sx500_ani0.93_af0.5_b0.35_d10_top1	0,1,2	0.819907282857466	0.8184818481848185	248	62	48	52.715033450670056	0.8786729205087062	0.6666666666666666
split_rescue_p0.05_sx500_ani0.93_af0.5_b0.35_d10_top2	0,1,2	0.819907282857466	0.8184818481848185	248	62	48	52.715033450670056	0.8786729205087062	0.6666666666666666
split_rescue_p0.05_sx500_ani0.93_af0.5_b0.35_d1_top0	0,1,2	0.819907282857466	0.8184818481848185	248	62	48	52.715033450670056	0.8786729205087062	0.6666666666666666
split_rescue_p0.05_sx500_ani0.93_af0.5_b0.35_d1_top1	0,1,2	0.819907282857466	0.8184818481848185	248	62	48	52.715033450670056	0.8786729205087062	0.6666666666666666
split_rescue_p0.05_sx500_ani0.93_af0.5_b0.35_d1_top2	0,1,2	0.819907282857466	0.8184818481848185	248	62	48	52.715033450670056	0.8786729205087062	0.6666666666666666
split_rescue_p0.05_sx500_ani0.93_af0.5_b0.35_d2_top0	0,1,2	0.819907282857466	0.8184818481848185	248	62	48	52.715033450670056	0.8786729205087062	0.6666666666666666
split_rescue_p0.05_sx500_ani0.93_af0.5_b0.35_d2_top1	0,1,2	0.819907282857466	0.8184818481848185	248	62	48	52.715033450670056	0.8786729205087062	0.6666666666666666
split_rescue_p0.05_sx500_ani0.93_af0.5_b0.35_d2_top2	0,1,2	0.819907282857466	0.8184818481848185	248	62	48	52.715033450670056	0.8786729205087062	0.6666666666666666
split_rescue_p0.05_sx500_ani0.93_af0.5_b0.35_d5_top0	0,1,2	0.819907282857466	0.8184818481848185	248	62	48	52.715033450670056	0.8786729205087062	0.6666666666666666
split_rescue_p0.05_sx500_ani0.93_af0.5_b0.35_d5_top1	0,1,2	0.819907282857466	0.8184818481848185	248	62	48	52.715033450670056	0.8786729205087062	0.6666666666666666
split_rescue_p0.05_sx500_ani0.93_af0.5_b0.35_d5_top2	0,1,2	0.819907282857466	0.8184818481848185	248	62	48	52.715033450670056	0.8786729205087062	0.6666666666666666
split_rescue_p0.05_sx500_ani0.93_af0.5_b0.45_d10_top0	0,1,2	0.819907282857466	0.8184818481848185	248	62	48	52.715033450670056	0.8786729205087062	0.6666666666666666
split_rescue_p0.05_sx500_ani0.93_af0.5_b0.45_d10_top1	0,1,2	0.819907282857466	0.8184818481848185	248	62	48	52.715033450670056	0.8786729205087062	0.6666666666666666
split_rescue_p0.05_sx500_ani0.93_af0.5_b0.45_d10_top2	0,1,2	0.819907282857466	0.8184818481848185	248	62	48	52.715033450670056	0.8786729205087062	0.6666666666666666
split_rescue_p0.05_sx500_ani0.93_af0.5_b0.45_d1_top0	0,1,2	0.819907282857466	0.8184818481848185	248	62	48	52.715033450670056	0.8786729205087062	0.6666666666666666
split_rescue_p0.05_sx500_ani0.93_af0.5_b0.45_d1_top1	0,1,2	0.819907282857466	0.8184818481848185	248	62	48	52.715033450670056	0.8786729205087062	0.6666666666666666
split_rescue_p0.05_sx500_ani0.93_af0.5_b0.45_d1_top2	0,1,2	0.819907282857466	0.8184818481848185	248	62	48	52.715033450670056	0.8786729205087062	0.6666666666666666
split_rescue_p0.05_sx500_ani0.93_af0.5_b0.45_d2_top0	0,1,2	0.819907282857466	0.8184818481848185	248	62	48	52.715033450670056	0.8786729205087062	0.6666666666666666
split_rescue_p0.05_sx500_ani0.93_af0.5_b0.45_d2_top1	0,1,2	0.819907282857466	0.8184818481848185	248	62	48	52.715033450670056	0.8786729205087062	0.6666666666666666
split_rescue_p0.05_sx500_ani0.93_af0.5_b0.45_d2_top2	0,1,2	0.819907282857466	0.8184818481848185	248	62	48	52.715033450670056	0.8786729205087062	0.6666666666666666
split_rescue_p0.05_sx500_ani0.93_af0.5_b0.45_d5_top0	0,1,2	0.819907282857466	0.8184818481848185	248	62	48	52.715033450670056	0.8786729205087062	0.6666666666666666
split_rescue_p0.05_sx500_ani0.93_af0.5_b0.45_d5_top1	0,1,2	0.819907282857466	0.8184818481848185	248	62	48	52.715033450670056	0.8786729205087062	0.6666666666666666
split_rescue_p0.05_sx500_ani0.93_af0.5_b0.45_d5_top2	0,1,2	0.819907282857466	0.8184818481848185	248	62	48	52.715033450670056	0.8786729205087062	0.6666666666666666
split_rescue_p0.05_sx500_ani0.95_af0.3_b0.35_d10_top0	0,1,2	0.819907282857466	0.8184818481848185	248	62	48	52.715033450670056	0.8786729205087062	0.6666666666666666
split_rescue_p0.05_sx500_ani0.95_af0.3_b0.35_d10_top1	0,1,2	0.819907282857466	0.8184818481848185	248	62	48	52.715033450670056	0.8786729205087062	0.6666666666666666
split_rescue_p0.05_sx500_ani0.95_af0.3_b0.35_d10_top2	0,1,2	0.819907282857466	0.8184818481848185	248	62	48	52.715033450670056	0.8786729205087062	0.6666666666666666
split_rescue_p0.05_sx500_ani0.95_af0.3_b0.35_d1_top0	0,1,2	0.819907282857466	0.8184818481848185	248	62	48	52.715033450670056	0.8786729205087062	0.6666666666666666
split_rescue_p0.05_sx500_ani0.95_af0.3_b0.35_d1_top1	0,1,2	0.819907282857466	0.8184818481848185	248	62	48	52.715033450670056	0.8786729205087062	0.6666666666666666
split_rescue_p0.05_sx500_ani0.95_af0.3_b0.35_d1_top2	0,1,2	0.819907282857466	0.8184818481848185	248	62	48	52.715033450670056	0.8786729205087062	0.6666666666666666
split_rescue_p0.05_sx500_ani0.95_af0.3_b0.35_d2_top0	0,1,2	0.819907282857466	0.8184818481848185	248	62	48	52.715033450670056	0.8786729205087062	0.6666666666666666
split_rescue_p0.05_sx500_ani0.95_af0.3_b0.35_d2_top1	0,1,2	0.819907282857466	0.8184818481848185	248	62	48	52.715033450670056	0.8786729205087062	0.6666666666666666
split_rescue_p0.05_sx500_ani0.95_af0.3_b0.35_d2_top2	0,1,2	0.819907282857466	0.8184818481848185	248	62	48	52.715033450670056	0.8786729205087062	0.6666666666666666
split_rescue_p0.05_sx500_ani0.95_af0.3_b0.35_d5_top0	0,1,2	0.819907282857466	0.8184818481848185	248	62	48	52.715033450670056	0.8786729205087062	0.6666666666666666
split_rescue_p0.05_sx500_ani0.95_af0.3_b0.35_d5_top1	0,1,2	0.819907282857466	0.8184818481848185	248	62	48	52.715033450670056	0.8786729205087062	0.6666666666666666
split_rescue_p0.05_sx500_ani0.95_af0.3_b0.35_d5_top2	0,1,2	0.819907282857466	0.8184818481848185	248	62	48	52.715033450670056	0.8786729205087062	0.6666666666666666
split_rescue_p0.05_sx500_ani0.95_af0.3_b0.45_d10_top0	0,1,2	0.819907282857466	0.8184818481848185	248	62	48	52.715033450670056	0.8786729205087062	0.6666666666666666
split_rescue_p0.05_sx500_ani0.95_af0.3_b0.45_d10_top1	0,1,2	0.819907282857466	0.8184818481848185	248	62	48	52.715033450670056	0.8786729205087062	0.6666666666666666
split_rescue_p0.05_sx500_ani0.95_af0.3_b0.45_d10_top2	0,1,2	0.819907282857466	0.8184818481848185	248	62	48	52.715033450670056	0.8786729205087062	0.6666666666666666
split_rescue_p0.05_sx500_ani0.95_af0.3_b0.45_d1_top0	0,1,2	0.819907282857466	0.8184818481848185	248	62	48	52.715033450670056	0.8786729205087062	0.6666666666666666
split_rescue_p0.05_sx500_ani0.95_af0.3_b0.45_d1_top1	0,1,2	0.819907282857466	0.8184818481848185	248	62	48	52.715033450670056	0.8786729205087062	0.6666666666666666
split_rescue_p0.05_sx500_ani0.95_af0.3_b0.45_d1_top2	0,1,2	0.819907282857466	0.8184818481848185	248	62	48	52.715033450670056	0.8786729205087062	0.6666666666666666
split_rescue_p0.05_sx500_ani0.95_af0.3_b0.45_d2_top0	0,1,2	0.819907282857466	0.8184818481848185	248	62	48	52.715033450670056	0.8786729205087062	0.6666666666666666
split_rescue_p0.05_sx500_ani0.95_af0.3_b0.45_d2_top1	0,1,2	0.819907282857466	0.8184818481848185	248	62	48	52.715033450670056	0.8786729205087062	0.6666666666666666
split_rescue_p0.05_sx500_ani0.95_af0.3_b0.45_d2_top2	0,1,2	0.819907282857466	0.8184818481848185	248	62	48	52.715033450670056	0.8786729205087062	0.6666666666666666
split_rescue_p0.05_sx500_ani0.95_af0.3_b0.45_d5_top0	0,1,2	0.819907282857466	0.8184818481848185	248	62	48	52.715033450670056	0.8786729205087062	0.6666666666666666
split_rescue_p0.05_sx500_ani0.95_af0.3_b0.45_d5_top1	0,1,2	0.819907282857466	0.8184818481848185	248	62	48	52.715033450670056	0.8786729205087062	0.6666666666666666
split_rescue_p0.05_sx500_ani0.95_af0.3_b0.45_d5_top2	0,1,2	0.819907282857466	0.8184818481848185	248	62	48	52.715033450670056	0.8786729205087062	0.6666666666666666
split_rescue_p0.05_sx500_ani0.95_af0.5_b0.35_d10_top0	0,1,2	0.819907282857466	0.8184818481848185	248	62	48	52.715033450670056	0.8786729205087062	0.6666666666666666
split_rescue_p0.05_sx500_ani0.95_af0.5_b0.35_d10_top1	0,1,2	0.819907282857466	0.8184818481848185	248	62	48	52.715033450670056	0.8786729205087062	0.6666666666666666
split_rescue_p0.05_sx500_ani0.95_af0.5_b0.35_d10_top2	0,1,2	0.819907282857466	0.8184818481848185	248	62	48	52.715033450670056	0.8786729205087062	0.6666666666666666
split_rescue_p0.05_sx500_ani0.95_af0.5_b0.35_d1_top0	0,1,2	0.819907282857466	0.8184818481848185	248	62	48	52.715033450670056	0.8786729205087062	0.6666666666666666
split_rescue_p0.05_sx500_ani0.95_af0.5_b0.35_d1_top1	0,1,2	0.819907282857466	0.8184818481848185	248	62	48	52.715033450670056	0.8786729205087062	0.6666666666666666
split_rescue_p0.05_sx500_ani0.95_af0.5_b0.35_d1_top2	0,1,2	0.819907282857466	0.8184818481848185	248	62	48	52.715033450670056	0.8786729205087062	0.6666666666666666
split_rescue_p0.05_sx500_ani0.95_af0.5_b0.35_d2_top0	0,1,2	0.819907282857466	0.8184818481848185	248	62	48	52.715033450670056	0.8786729205087062	0.6666666666666666
split_rescue_p0.05_sx500_ani0.95_af0.5_b0.35_d2_top1	0,1,2	0.819907282857466	0.8184818481848185	248	62	48	52.715033450670056	0.8786729205087062	0.6666666666666666
split_rescue_p0.05_sx500_ani0.95_af0.5_b0.35_d2_top2	0,1,2	0.819907282857466	0.8184818481848185	248	62	48	52.715033450670056	0.8786729205087062	0.6666666666666666
split_rescue_p0.05_sx500_ani0.95_af0.5_b0.35_d5_top0	0,1,2	0.819907282857466	0.8184818481848185	248	62	48	52.715033450670056	0.8786729205087062	0.6666666666666666
split_rescue_p0.05_sx500_ani0.95_af0.5_b0.35_d5_top1	0,1,2	0.819907282857466	0.8184818481848185	248	62	48	52.715033450670056	0.8786729205087062	0.6666666666666666
split_rescue_p0.05_sx500_ani0.95_af0.5_b0.35_d5_top2	0,1,2	0.819907282857466	0.8184818481848185	248	62	48	52.715033450670056	0.8786729205087062	0.6666666666666666
split_rescue_p0.05_sx500_ani0.95_af0.5_b0.45_d10_top0	0,1,2	0.819907282857466	0.8184818481848185	248	62	48	52.715033450670056	0.8786729205087062	0.6666666666666666
split_rescue_p0.05_sx500_ani0.95_af0.5_b0.45_d10_top1	0,1,2	0.819907282857466	0.8184818481848185	248	62	48	52.715033450670056	0.8786729205087062	0.6666666666666666
split_rescue_p0.05_sx500_ani0.95_af0.5_b0.45_d10_top2	0,1,2	0.819907282857466	0.8184818481848185	248	62	48	52.715033450670056	0.8786729205087062	0.6666666666666666
split_rescue_p0.05_sx500_ani0.95_af0.5_b0.45_d1_top0	0,1,2	0.819907282857466	0.8184818481848185	248	62	48	52.715033450670056	0.8786729205087062	0.6666666666666666
split_rescue_p0.05_sx500_ani0.95_af0.5_b0.45_d1_top1	0,1,2	0.819907282857466	0.8184818481848185	248	62	48	52.715033450670056	0.8786729205087062	0.6666666666666666
split_rescue_p0.05_sx500_ani0.95_af0.5_b0.45_d1_top2	0,1,2	0.819907282857466	0.8184818481848185	248	62	48	52.715033450670056	0.8786729205087062	0.6666666666666666
split_rescue_p0.05_sx500_ani0.95_af0.5_b0.45_d2_top0	0,1,2	0.819907282857466	0.8184818481848185	248	62	48	52.715033450670056	0.8786729205087062	0.6666666666666666
split_rescue_p0.05_sx500_ani0.95_af0.5_b0.45_d2_top1	0,1,2	0.819907282857466	0.8184818481848185	248	62	48	52.715033450670056	0.8786729205087062	0.6666666666666666
split_rescue_p0.05_sx500_ani0.95_af0.5_b0.45_d2_top2	0,1,2	0.819907282857466	0.8184818481848185	248	62	48	52.715033450670056	0.8786729205087062	0.6666666666666666
split_rescue_p0.05_sx500_ani0.95_af0.5_b0.45_d5_top0	0,1,2	0.819907282857466	0.8184818481848185	248	62	48	52.715033450670056	0.8786729205087062	0.6666666666666666
split_rescue_p0.05_sx500_ani0.95_af0.5_b0.45_d5_top1	0,1,2	0.819907282857466	0.8184818481848185	248	62	48	52.715033450670056	0.8786729205087062	0.6666666666666666
split_rescue_p0.05_sx500_ani0.95_af0.5_b0.45_d5_top2	0,1,2	0.819907282857466	0.8184818481848185	248	62	48	52.715033450670056	0.8786729205087062	0.6666666666666666
split_rescue_p0.1_sx300_ani0.93_af0.3_b0.35_d10_top0	0,1,2	0.819907282857466	0.8184818481848185	248	62	48	52.715033450670056	0.8786729205087062	0.6666666666666666
split_rescue_p0.1_sx300_ani0.93_af0.3_b0.35_d10_top1	0,1,2	0.819907282857466	0.8184818481848185	248	62	48	52.715033450670056	0.8786729205087062	0.6666666666666666
split_rescue_p0.1_sx300_ani0.93_af0.3_b0.35_d10_top2	0,1,2	0.819907282857466	0.8184818481848185	248	62	48	52.715033450670056	0.8786729205087062	0.6666666666666666
split_rescue_p0.1_sx300_ani0.93_af0.3_b0.35_d1_top0	0,1,2	0.819907282857466	0.8184818481848185	248	62	48	52.715033450670056	0.8786729205087062	0.6666666666666666
split_rescue_p0.1_sx300_ani0.93_af0.3_b0.35_d1_top1	0,1,2	0.819907282857466	0.8184818481848185	248	62	48	52.715033450670056	0.8786729205087062	0.6666666666666666
split_rescue_p0.1_sx300_ani0.93_af0.3_b0.35_d1_top2	0,1,2	0.819907282857466	0.8184818481848185	248	62	48	52.715033450670056	0.8786729205087062	0.6666666666666666
split_rescue_p0.1_sx300_ani0.93_af0.3_b0.35_d2_top0	0,1,2	0.819907282857466	0.8184818481848185	248	62	48	52.715033450670056	0.8786729205087062	0.6666666666666666
